,addr_mask,chksum,code,gw,id,len,ptr,reserved,seq,time,ts_ori,ts_rx,ts_tx,type,unused
996,,,,,,1514,,,,1488942678.517891,,,,,
997,,,,,,1514,,,,1488942678.517893,,,,,
998,,,,,,1514,,,,1488942678.517928,,,,,
999,,,,,,1514,,,,1488942678.517931,,,,,
1000,,,,,,1514,,,,1488942678.517937,,,,,
1001,,,,,,1514,,,,1488942678.517939,,,,,
1002,,,,,,1514,,,,1488942678.517982,,,,,
1003,,,,,,1514,,,,1488942678.517984,,,,,
1004,,,,,,1514,,,,1488942678.517986,,,,,
1005,,,,,,1514,,,,1488942678.517988,,,,,
1006,,,,,,1514,,,,1488942678.518026,,,,,
1007,,,,,,1514,,,,1488942678.518029,,,,,
1008,,,,,,282,,,,1488942678.518031,,,,,
1009,,60729.0,0.0,,17635.0,1514,,,3.0,1488942678.518112,,,,0.0,
1010,,,,,,1514,,,,1488942678.518122,,,,,
1011,,,,,,1514,,,,1488942678.518124,,,,,
1012,,,,,,1514,,,,1488942678.518125,,,,,
1013,,,,,,1514,,,,1488942678.518126,,,,,
1014,,,,,,1514,,,,1488942678.518127,,,,,
1015,,,,,,1514,,,,1488942678.518128,,,,,
1016,,,,,,1514,,,,1488942678.518129,,,,,
1017,,,,,,1514,,,,1488942678.51813,,,,,
1018,,,,,,1514,,,,1488942678.518132,,,,,
1019,,,,,,1514,,,,1488942678.518133,,,,,
1020,,,,,,1514,,,,1488942678.518134,,,,,
1021,,,,,,1514,,,,1488942678.518135,,,,,
1022,,,,,,1514,,,,1488942678.518136,,,,,
1023,,,,,,1514,,,,1488942678.518137,,,,,
1024,,,,,,1514,,,,1488942678.518138,,,,,
1025,,,,,,1514,,,,1488942678.518139,,,,,
1026,,,,,,1514,,,,1488942678.51814,,,,,
1027,,,,,,1514,,,,1488942678.518141,,,,,
1028,,,,,,1514,,,,1488942678.518142,,,,,
1029,,,,,,1514,,,,1488942678.518143,,,,,
1030,,,,,,1514,,,,1488942678.518144,,,,,
1031,,,,,,1514,,,,1488942678.518146,,,,,
1032,,,,,,1514,,,,1488942678.518147,,,,,
1033,,,,,,1514,,,,1488942678.518148,,,,,
1034,,,,,,1514,,,,1488942678.518149,,,,,
1035,,,,,,1514,,,,1488942678.51815,,,,,
1036,,,,,,1514,,,,1488942678.51815,,,,,
1037,,,,,,1514,,,,1488942678.518152,,,,,
1038,,,,,,1514,,,,1488942678.518152,,,,,
1039,,,,,,1514,,,,1488942678.518153,,,,,
1040,,,,,,1514,,,,1488942678.518155,,,,,
1041,,,,,,1514,,,,1488942678.518159,,,,,
1042,,,,,,1514,,,,1488942678.51816,,,,,
1043,,,,,,1514,,,,1488942678.518161,,,,,
1044,,,,,,1514,,,,1488942678.518162,,,,,
1045,,,,,,1514,,,,1488942678.518163,,,,,
1046,,,,,,282,,,,1488942678.518164,,,,,
1047,,9778.0,0.0,,17635.0,1514,,,4.0,1488942679.519345,,,,8.0,
1048,,,,,,1514,,,,1488942679.519357,,,,,
1049,,,,,,1514,,,,1488942679.51936,,,,,
1050,,,,,,1514,,,,1488942679.519362,,,,,
1051,,,,,,1514,,,,1488942679.519367,,,,,
1052,,,,,,1514,,,,1488942679.519369,,,,,
1053,,,,,,1514,,,,1488942679.519371,,,,,
1054,,,,,,1514,,,,1488942679.519412,,,,,
1055,,,,,,1514,,,,1488942679.519414,,,,,
1056,,,,,,1514,,,,1488942679.519416,,,,,
1057,,,,,,1514,,,,1488942679.519463,,,,,
1058,,,,,,1514,,,,1488942679.519466,,,,,
1059,,,,,,1514,,,,1488942679.519469,,,,,
1060,,,,,,1514,,,,1488942679.519471,,,,,
1061,,,,,,1514,,,,1488942679.519509,,,,,
1062,,,,,,1514,,,,1488942679.519511,,,,,
1063,,,,,,1514,,,,1488942679.519519,,,,,
1064,,,,,,1514,,,,1488942679.519521,,,,,
1065,,,,,,1514,,,,1488942679.51956,,,,,
1066,,,,,,1514,,,,1488942679.519564,,,,,
1067,,,,,,1514,,,,1488942679.519566,,,,,
1068,,,,,,1514,,,,1488942679.519568,,,,,
1069,,,,,,1514,,,,1488942679.519609,,,,,
1070,,,,,,1514,,,,1488942679.519611,,,,,
1071,,,,,,1514,,,,1488942679.519614,,,,,
1072,,,,,,1514,,,,1488942679.519616,,,,,
1073,,,,,,1514,,,,1488942679.519659,,,,,
1074,,,,,,1514,,,,1488942679.519661,,,,,
1075,,,,,,1514,,,,1488942679.519662,,,,,
1076,,,,,,1514,,,,1488942679.519664,,,,,
1077,,,,,,1514,,,,1488942679.519665,,,,,
1078,,,,,,1514,,,,1488942679.519713,,,,,
1079,,,,,,1514,,,,1488942679.519717,,,,,
1080,,,,,,1514,,,,1488942679.519719,,,,,
1081,,,,,,1514,,,,1488942679.519721,,,,,
1082,,,,,,1514,,,,1488942679.519756,,,,,
1083,,,,,,1514,,,,1488942679.519758,,,,,
1084,,,,,,282,,,,1488942679.519759,,,,,
1085,,11826.0,0.0,,17635.0,1514,,,4.0,1488942679.519818,,,,0.0,
1086,,,,,,1514,,,,1488942679.519827,,,,,
1087,,,,,,1514,,,,1488942679.519829,,,,,
1088,,,,,,1514,,,,1488942679.51983,,,,,
1089,,,,,,1514,,,,1488942679.519831,,,,,
1090,,,,,,1514,,,,1488942679.519832,,,,,
1091,,,,,,1514,,,,1488942679.519833,,,,,
1092,,,,,,1514,,,,1488942679.519834,,,,,
1093,,,,,,1514,,,,1488942679.519836,,,,,
1094,,,,,,1514,,,,1488942679.519837,,,,,
1095,,,,,,1514,,,,1488942679.519838,,,,,
1096,,,,,,1514,,,,1488942679.519839,,,,,
1097,,,,,,1514,,,,1488942679.51984,,,,,
1098,,,,,,1514,,,,1488942679.519841,,,,,
1099,,,,,,1514,,,,1488942679.519842,,,,,
1100,,,,,,1514,,,,1488942679.519843,,,,,
1101,,,,,,1514,,,,1488942679.519845,,,,,
1102,,,,,,1514,,,,1488942679.519846,,,,,
1103,,,,,,1514,,,,1488942679.519847,,,,,
1104,,,,,,1514,,,,1488942679.519848,,,,,
1105,,,,,,1514,,,,1488942679.519849,,,,,
1106,,,,,,1514,,,,1488942679.51985,,,,,
1107,,,,,,1514,,,,1488942679.519851,,,,,
1108,,,,,,1514,,,,1488942679.519852,,,,,
1109,,,,,,1514,,,,1488942679.519853,,,,,
1110,,,,,,1514,,,,1488942679.519854,,,,,
1111,,,,,,1514,,,,1488942679.519855,,,,,
1112,,,,,,1514,,,,1488942679.519856,,,,,
1113,,,,,,1514,,,,1488942679.519857,,,,,
1114,,,,,,1514,,,,1488942679.519858,,,,,
1115,,,,,,1514,,,,1488942679.519859,,,,,
1116,,,,,,1514,,,,1488942679.51986,,,,,
1117,,,,,,1514,,,,1488942679.519861,,,,,
1118,,,,,,1514,,,,1488942679.519866,,,,,
1119,,,,,,1514,,,,1488942679.519867,,,,,
1120,,,,,,1514,,,,1488942679.519868,,,,,
1121,,,,,,1514,,,,1488942679.519869,,,,,
1122,,,,,,282,,,,1488942679.51987,,,,,
1123,,27178.0,0.0,,17635.0,1514,,,5.0,1488942680.520989,,,,8.0,
1124,,,,,,1514,,,,1488942680.521003,,,,,
1125,,,,,,1514,,,,1488942680.52101,,,,,
1126,,,,,,1514,,,,1488942680.521012,,,,,
1127,,,,,,1514,,,,1488942680.521015,,,,,
1128,,,,,,1514,,,,1488942680.521017,,,,,
1129,,,,,,1514,,,,1488942680.521019,,,,,
1130,,,,,,1514,,,,1488942680.521051,,,,,
1131,,,,,,1514,,,,1488942680.521053,,,,,
1132,,,,,,1514,,,,1488942680.521055,,,,,
1133,,,,,,1514,,,,1488942680.52111,,,,,
1134,,,,,,1514,,,,1488942680.521113,,,,,
1135,,,,,,1514,,,,1488942680.521116,,,,,
1136,,,,,,1514,,,,1488942680.521124,,,,,
1137,,,,,,1514,,,,1488942680.521148,,,,,
1138,,,,,,1514,,,,1488942680.521151,,,,,
1139,,,,,,1514,,,,1488942680.521152,,,,,
1140,,,,,,1514,,,,1488942680.521154,,,,,
1141,,,,,,1514,,,,1488942680.521201,,,,,
1142,,,,,,1514,,,,1488942680.521206,,,,,
1143,,,,,,1514,,,,1488942680.521208,,,,,
1144,,,,,,1514,,,,1488942680.52121,,,,,
1145,,,,,,1514,,,,1488942680.521254,,,,,
1146,,,,,,1514,,,,1488942680.521257,,,,,
1147,,,,,,1514,,,,1488942680.521259,,,,,
1148,,,,,,1514,,,,1488942680.521261,,,,,
1149,,,,,,1514,,,,1488942680.521263,,,,,
1150,,,,,,1514,,,,1488942680.521299,,,,,
1151,,,,,,1514,,,,1488942680.521301,,,,,
1152,,,,,,1514,,,,1488942680.521303,,,,,
1153,,,,,,1514,,,,1488942680.521358,,,,,
1154,,,,,,1514,,,,1488942680.521361,,,,,
1155,,,,,,1514,,,,1488942680.521364,,,,,
1156,,,,,,1514,,,,1488942680.521366,,,,,
1157,,,,,,1514,,,,1488942680.521368,,,,,
1158,,,,,,1514,,,,1488942680.521391,,,,,
1159,,,,,,1514,,,,1488942680.521406,,,,,
1160,,,,,,282,,,,1488942680.521407,,,,,
1161,,29226.0,0.0,,17635.0,1514,,,5.0,1488942680.521469,,,,0.0,
1162,,,,,,1514,,,,1488942680.52151,,,,,
1163,,,,,,1514,,,,1488942680.521523,,,,,
1164,,,,,,1514,,,,1488942680.521535,,,,,
1165,,,,,,1514,,,,1488942680.521546,,,,,
1166,,,,,,1514,,,,1488942680.521564,,,,,
1167,,,,,,1514,,,,1488942680.521576,,,,,
1168,,,,,,1514,,,,1488942680.521587,,,,,
1169,,,,,,1514,,,,1488942680.521599,,,,,
1170,,,,,,1514,,,,1488942680.521612,,,,,
1171,,,,,,1514,,,,1488942680.521624,,,,,
1172,,,,,,1514,,,,1488942680.521635,,,,,
1173,,,,,,1514,,,,1488942680.521645,,,,,
1174,,,,,,1514,,,,1488942680.521657,,,,,
1175,,,,,,1514,,,,1488942680.521668,,,,,
1176,,,,,,1514,,,,1488942680.521679,,,,,
1177,,,,,,1514,,,,1488942680.521697,,,,,
1178,,,,,,1514,,,,1488942680.521711,,,,,
1179,,,,,,1514,,,,1488942680.521723,,,,,
1180,,,,,,1514,,,,1488942680.521734,,,,,
1181,,,,,,1514,,,,1488942680.521746,,,,,
1182,,,,,,1514,,,,1488942680.521759,,,,,
1183,,,,,,1514,,,,1488942680.521771,,,,,
1184,,,,,,1514,,,,1488942680.521783,,,,,
1185,,,,,,1514,,,,1488942680.521795,,,,,
1186,,,,,,1514,,,,1488942680.521809,,,,,
1187,,,,,,1514,,,,1488942680.521821,,,,,
1188,,,,,,1514,,,,1488942680.521833,,,,,
1189,,,,,,1514,,,,1488942680.521844,,,,,
1190,,,,,,1514,,,,1488942680.521857,,,,,
1191,,,,,,1514,,,,1488942680.521869,,,,,
1192,,,,,,1514,,,,1488942680.521881,,,,,
1193,,,,,,1514,,,,1488942680.521893,,,,,
1194,,,,,,1514,,,,1488942680.521905,,,,,
1195,,,,,,1514,,,,1488942680.521917,,,,,
1196,,,,,,1514,,,,1488942680.521929,,,,,
1197,,,,,,1514,,,,1488942680.52194,,,,,
1198,,,,,,282,,,,1488942680.521952,,,,,
1199,,62498.0,0.0,,17635.0,1514,,,6.0,1488942681.522619,,,,8.0,
1200,,,,,,1514,,,,1488942681.522631,,,,,
1201,,,,,,1514,,,,1488942681.52264,,,,,
1202,,,,,,1514,,,,1488942681.522643,,,,,
1203,,,,,,1514,,,,1488942681.52265,,,,,
1204,,,,,,1514,,,,1488942681.522664,,,,,
1205,,,,,,1514,,,,1488942681.522671,,,,,
1206,,,,,,1514,,,,1488942681.522676,,,,,
1207,,,,,,1514,,,,1488942681.522682,,,,,
1208,,,,,,1514,,,,1488942681.522685,,,,,
1209,,,,,,1514,,,,1488942681.52273,,,,,
1210,,,,,,1514,,,,1488942681.522734,,,,,
1211,,,,,,1514,,,,1488942681.522739,,,,,
1212,,,,,,1514,,,,1488942681.522742,,,,,
1213,,,,,,1514,,,,1488942681.522772,,,,,
1214,,,,,,1514,,,,1488942681.522776,,,,,
1215,,,,,,1514,,,,1488942681.522779,,,,,
1216,,,,,,1514,,,,1488942681.522781,,,,,
1217,,,,,,1514,,,,1488942681.522823,,,,,
1218,,,,,,1514,,,,1488942681.522827,,,,,
1219,,,,,,1514,,,,1488942681.522829,,,,,
1220,,,,,,1514,,,,1488942681.522832,,,,,
1221,,,,,,1514,,,,1488942681.522873,,,,,
1222,,,,,,1514,,,,1488942681.522878,,,,,
1223,,,,,,1514,,,,1488942681.52288,,,,,
1224,,,,,,1514,,,,1488942681.522882,,,,,
1225,,,,,,1514,,,,1488942681.522922,,,,,
1226,,,,,,1514,,,,1488942681.522926,,,,,
1227,,,,,,1514,,,,1488942681.522928,,,,,
1228,,,,,,1514,,,,1488942681.522932,,,,,
1229,,,,,,1514,,,,1488942681.522972,,,,,
1230,,,,,,1514,,,,1488942681.522976,,,,,
1231,,,,,,1514,,,,1488942681.522978,,,,,
1232,,,,,,1514,,,,1488942681.522982,,,,,
1233,,,,,,1514,,,,1488942681.52302,,,,,
1234,,,,,,1514,,,,1488942681.523024,,,,,
1235,,,,,,1514,,,,1488942681.523026,,,,,
1236,,,,,,282,,,,1488942681.523028,,,,,
1237,,64546.0,0.0,,17635.0,1514,,,6.0,1488942681.523107,,,,0.0,
1238,,,,,,1514,,,,1488942681.523121,,,,,
1239,,,,,,1514,,,,1488942681.523124,,,,,
1240,,,,,,1514,,,,1488942681.523126,,,,,
1241,,,,,,1514,,,,1488942681.523127,,,,,
1242,,,,,,1514,,,,1488942681.523129,,,,,
1243,,,,,,1514,,,,1488942681.52313,,,,,
1244,,,,,,1514,,,,1488942681.523137,,,,,
1245,,,,,,1514,,,,1488942681.523139,,,,,
1246,,,,,,1514,,,,1488942681.52314,,,,,
1247,,,,,,1514,,,,1488942681.523142,,,,,
1248,,,,,,1514,,,,1488942681.523148,,,,,
1249,,,,,,1514,,,,1488942681.52315,,,,,
1250,,,,,,1514,,,,1488942681.523154,,,,,
1251,,,,,,1514,,,,1488942681.52317,,,,,
1252,,,,,,1514,,,,1488942681.523176,,,,,
1253,,,,,,1514,,,,1488942681.523178,,,,,
1254,,,,,,1514,,,,1488942681.523184,,,,,
1255,,,,,,1514,,,,1488942681.523186,,,,,
1256,,,,,,1514,,,,1488942681.523191,,,,,
1257,,,,,,1514,,,,1488942681.523193,,,,,
1258,,,,,,1514,,,,1488942681.523195,,,,,
1259,,,,,,1514,,,,1488942681.5232,,,,,
1260,,,,,,1514,,,,1488942681.523202,,,,,
1261,,,,,,1514,,,,1488942681.523204,,,,,
1262,,,,,,1514,,,,1488942681.523205,,,,,
1263,,,,,,1514,,,,1488942681.523207,,,,,
1264,,,,,,1514,,,,1488942681.523208,,,,,
1265,,,,,,1514,,,,1488942681.523235,,,,,
1266,,,,,,1514,,,,1488942681.523237,,,,,
1267,,,,,,1514,,,,1488942681.523243,,,,,
1268,,,,,,1514,,,,1488942681.523244,,,,,
1269,,,,,,1514,,,,1488942681.523246,,,,,
1270,,,,,,1514,,,,1488942681.523248,,,,,
1271,,,,,,1514,,,,1488942681.523249,,,,,
1272,,,,,,1514,,,,1488942681.523251,,,,,
1273,,,,,,1514,,,,1488942681.523253,,,,,
1274,,,,,,282,,,,1488942681.523255,,,,,
1275,,12059.0,0.0,,17635.0,1514,,,7.0,1488942682.52435,,,,8.0,
1276,,,,,,1514,,,,1488942682.524364,,,,,
1277,,,,,,1514,,,,1488942682.524367,,,,,
1278,,,,,,1514,,,,1488942682.524369,,,,,
1279,,,,,,1514,,,,1488942682.524371,,,,,
1280,,,,,,1514,,,,1488942682.524374,,,,,
1281,,,,,,1514,,,,1488942682.524389,,,,,
1282,,,,,,1514,,,,1488942682.524391,,,,,
1283,,,,,,1514,,,,1488942682.524394,,,,,
1284,,,,,,1514,,,,1488942682.524396,,,,,
1285,,,,,,1514,,,,1488942682.524451,,,,,
1286,,,,,,1514,,,,1488942682.524455,,,,,
1287,,,,,,1514,,,,1488942682.524457,,,,,
1288,,,,,,1514,,,,1488942682.52446,,,,,
1289,,,,,,1514,,,,1488942682.524517,,,,,
1290,,,,,,1514,,,,1488942682.524521,,,,,
1291,,,,,,1514,,,,1488942682.524523,,,,,
1292,,,,,,1514,,,,1488942682.524526,,,,,
1293,,,,,,1514,,,,1488942682.524545,,,,,
1294,,,,,,1514,,,,1488942682.52455,,,,,
1295,,,,,,1514,,,,1488942682.524553,,,,,
1296,,,,,,1514,,,,1488942682.524557,,,,,
1297,,,,,,1514,,,,1488942682.524595,,,,,
1298,,,,,,1514,,,,1488942682.524601,,,,,
1299,,,,,,1514,,,,1488942682.524605,,,,,
1300,,,,,,1514,,,,1488942682.524608,,,,,
1301,,,,,,1514,,,,1488942682.524652,,,,,
1302,,,,,,1514,,,,1488942682.524656,,,,,
1303,,,,,,1514,,,,1488942682.52466,,,,,
1304,,,,,,1514,,,,1488942682.524662,,,,,
1305,,,,,,1514,,,,1488942682.524664,,,,,
1306,,,,,,1514,,,,1488942682.5247,,,,,
1307,,,,,,1514,,,,1488942682.524703,,,,,
1308,,,,,,1514,,,,1488942682.524706,,,,,
1309,,,,,,1514,,,,1488942682.524708,,,,,
1310,,,,,,1514,,,,1488942682.524743,,,,,
1311,,,,,,1514,,,,1488942682.524748,,,,,
1312,,,,,,282,,,,1488942682.524749,,,,,
1313,,14107.0,0.0,,17635.0,1514,,,7.0,1488942682.524839,,,,0.0,
1314,,,,,,1514,,,,1488942682.524852,,,,,
1315,,,,,,1514,,,,1488942682.524854,,,,,
1316,,,,,,1514,,,,1488942682.524855,,,,,
1317,,,,,,1514,,,,1488942682.524857,,,,,
1318,,,,,,1514,,,,1488942682.524858,,,,,
1319,,,,,,1514,,,,1488942682.524859,,,,,
1320,,,,,,1514,,,,1488942682.52486,,,,,
1321,,,,,,1514,,,,1488942682.524861,,,,,
1322,,,,,,1514,,,,1488942682.524862,,,,,
1323,,,,,,1514,,,,1488942682.524863,,,,,
1324,,,,,,1514,,,,1488942682.524864,,,,,
1325,,,,,,1514,,,,1488942682.524866,,,,,
1326,,,,,,1514,,,,1488942682.524867,,,,,
1327,,,,,,1514,,,,1488942682.524868,,,,,
1328,,,,,,1514,,,,1488942682.524869,,,,,
1329,,,,,,1514,,,,1488942682.52487,,,,,
1330,,,,,,1514,,,,1488942682.524871,,,,,
1331,,,,,,1514,,,,1488942682.524872,,,,,
1332,,,,,,1514,,,,1488942682.524874,,,,,
1333,,,,,,1514,,,,1488942682.524875,,,,,
1334,,,,,,1514,,,,1488942682.524876,,,,,
1335,,,,,,1514,,,,1488942682.524877,,,,,
1336,,,,,,1514,,,,1488942682.524878,,,,,
1337,,,,,,1514,,,,1488942682.524879,,,,,
1338,,,,,,1514,,,,1488942682.52488,,,,,
1339,,,,,,1514,,,,1488942682.524881,,,,,
1340,,,,,,1514,,,,1488942682.524882,,,,,
1341,,,,,,1514,,,,1488942682.524883,,,,,
1342,,,,,,1514,,,,1488942682.524888,,,,,
1343,,,,,,1514,,,,1488942682.524889,,,,,
1344,,,,,,1514,,,,1488942682.52489,,,,,
1345,,,,,,1514,,,,1488942682.524891,,,,,
1346,,,,,,1514,,,,1488942682.524893,,,,,
1347,,,,,,1514,,,,1488942682.524894,,,,,
1348,,,,,,1514,,,,1488942682.524895,,,,,
1349,,,,,,1514,,,,1488942682.524896,,,,,
1350,,,,,,282,,,,1488942682.524896,,,,,
1351,,17939.0,0.0,,17635.0,1514,,,8.0,1488942683.526013,,,,8.0,
1352,,,,,,1514,,,,1488942683.526025,,,,,
1353,,,,,,1514,,,,1488942683.526027,,,,,
1354,,,,,,1514,,,,1488942683.526029,,,,,
1355,,,,,,1514,,,,1488942683.526031,,,,,
1356,,,,,,1514,,,,1488942683.526032,,,,,
1357,,,,,,1514,,,,1488942683.526085,,,,,
1358,,,,,,1514,,,,1488942683.526087,,,,,
1359,,,,,,1514,,,,1488942683.526094,,,,,
1360,,,,,,1514,,,,1488942683.526098,,,,,
1361,,,,,,1514,,,,1488942683.526133,,,,,
1362,,,,,,1514,,,,1488942683.526137,,,,,
1363,,,,,,1514,,,,1488942683.526139,,,,,
1364,,,,,,1514,,,,1488942683.526143,,,,,
1365,,,,,,1514,,,,1488942683.526178,,,,,
1366,,,,,,1514,,,,1488942683.526182,,,,,
1367,,,,,,1514,,,,1488942683.526183,,,,,
1368,,,,,,1514,,,,1488942683.526185,,,,,
1369,,,,,,1514,,,,1488942683.526234,,,,,
1370,,,,,,1514,,,,1488942683.526237,,,,,
1371,,,,,,1514,,,,1488942683.526239,,,,,
1372,,,,,,1514,,,,1488942683.526241,,,,,
1373,,,,,,1514,,,,1488942683.526243,,,,,
1374,,,,,,1514,,,,1488942683.526287,,,,,
1375,,,,,,1514,,,,1488942683.526289,,,,,
1376,,,,,,1514,,,,1488942683.526293,,,,,
1377,,,,,,1514,,,,1488942683.526295,,,,,
1378,,,,,,1514,,,,1488942683.526337,,,,,
1379,,,,,,1514,,,,1488942683.526341,,,,,
1380,,,,,,1514,,,,1488942683.526343,,,,,
1381,,,,,,1514,,,,1488942683.526347,,,,,
1382,,,,,,1514,,,,1488942683.526382,,,,,
1383,,,,,,1514,,,,1488942683.526385,,,,,
1384,,,,,,1514,,,,1488942683.526387,,,,,
1385,,,,,,1514,,,,1488942683.526388,,,,,
1386,,,,,,1514,,,,1488942683.52643,,,,,
1387,,,,,,1514,,,,1488942683.526433,,,,,
1388,,,,,,282,,,,1488942683.526434,,,,,
1389,,19987.0,0.0,,17635.0,1514,,,8.0,1488942683.526503,,,,0.0,
1390,,,,,,1514,,,,1488942683.526514,,,,,
1391,,,,,,1514,,,,1488942683.526515,,,,,
1392,,,,,,1514,,,,1488942683.526516,,,,,
1393,,,,,,1514,,,,1488942683.526517,,,,,
1394,,,,,,1514,,,,1488942683.526518,,,,,
1395,,,,,,1514,,,,1488942683.52652,,,,,
1396,,,,,,1514,,,,1488942683.526521,,,,,
1397,,,,,,1514,,,,1488942683.526522,,,,,
1398,,,,,,1514,,,,1488942683.526523,,,,,
1399,,,,,,1514,,,,1488942683.526524,,,,,
1400,,,,,,1514,,,,1488942683.526525,,,,,
1401,,,,,,1514,,,,1488942683.526526,,,,,
1402,,,,,,1514,,,,1488942683.526527,,,,,
1403,,,,,,1514,,,,1488942683.526528,,,,,
1404,,,,,,1514,,,,1488942683.526529,,,,,
1405,,,,,,1514,,,,1488942683.52653,,,,,
1406,,,,,,1514,,,,1488942683.526532,,,,,
1407,,,,,,1514,,,,1488942683.526533,,,,,
1408,,,,,,1514,,,,1488942683.526534,,,,,
1409,,,,,,1514,,,,1488942683.526535,,,,,
1410,,,,,,1514,,,,1488942683.526536,,,,,
1411,,,,,,1514,,,,1488942683.526537,,,,,
1412,,,,,,1514,,,,1488942683.526538,,,,,
1413,,,,,,1514,,,,1488942683.526539,,,,,
1414,,,,,,1514,,,,1488942683.52654,,,,,
1415,,,,,,1514,,,,1488942683.526541,,,,,
1416,,,,,,1514,,,,1488942683.526542,,,,,
1417,,,,,,1514,,,,1488942683.526543,,,,,
1418,,,,,,1514,,,,1488942683.526544,,,,,
1419,,,,,,1514,,,,1488942683.526545,,,,,
1420,,,,,,1514,,,,1488942683.526547,,,,,
1421,,,,,,1514,,,,1488942683.526548,,,,,
1422,,,,,,1514,,,,1488942683.526549,,,,,
1423,,,,,,1514,,,,1488942683.526549,,,,,
1424,,,,,,1514,,,,1488942683.52655,,,,,
1425,,,,,,1514,,,,1488942683.526551,,,,,
1426,,,,,,282,,,,1488942683.526552,,,,,
1427,,47627.0,0.0,,17635.0,1514,,,9.0,1488942684.527687,,,,8.0,
1428,,,,,,1514,,,,1488942684.5277,,,,,
1429,,,,,,1514,,,,1488942684.527702,,,,,
1430,,,,,,1514,,,,1488942684.527704,,,,,
1431,,,,,,1514,,,,1488942684.527706,,,,,
1432,,,,,,1514,,,,1488942684.527708,,,,,
1433,,,,,,1514,,,,1488942684.527742,,,,,
1434,,,,,,1514,,,,1488942684.527745,,,,,
1435,,,,,,1514,,,,1488942684.527746,,,,,
1436,,,,,,1514,,,,1488942684.527748,,,,,
1437,,,,,,1514,,,,1488942684.527798,,,,,
1438,,,,,,1514,,,,1488942684.527802,,,,,
1439,,,,,,1514,,,,1488942684.527804,,,,,
1440,,,,,,1514,,,,1488942684.527806,,,,,
1441,,,,,,1514,,,,1488942684.527847,,,,,
1442,,,,,,1514,,,,1488942684.527854,,,,,
1443,,,,,,1514,,,,1488942684.527856,,,,,
1444,,,,,,1514,,,,1488942684.527858,,,,,
1445,,,,,,1514,,,,1488942684.527889,,,,,
1446,,,,,,1514,,,,1488942684.527891,,,,,
1447,,,,,,1514,,,,1488942684.527893,,,,,
1448,,,,,,1514,,,,1488942684.527895,,,,,
1449,,,,,,1514,,,,1488942684.527948,,,,,
1450,,,,,,1514,,,,1488942684.52795,,,,,
1451,,,,,,1514,,,,1488942684.52796,,,,,
1452,,,,,,1514,,,,1488942684.527961,,,,,
1453,,,,,,1514,,,,1488942684.527963,,,,,
1454,,,,,,1514,,,,1488942684.52799,,,,,
1455,,,,,,1514,,,,1488942684.527998,,,,,
1456,,,,,,1514,,,,1488942684.528001,,,,,
1457,,,,,,1514,,,,1488942684.528003,,,,,
1458,,,,,,1514,,,,1488942684.528044,,,,,
1459,,,,,,1514,,,,1488942684.528047,,,,,
1460,,,,,,1514,,,,1488942684.528049,,,,,
1461,,,,,,1514,,,,1488942684.528051,,,,,
1462,,,,,,1514,,,,1488942684.528093,,,,,
1463,,,,,,1514,,,,1488942684.528096,,,,,
1464,,,,,,282,,,,1488942684.528097,,,,,
1465,,49675.0,0.0,,17635.0,1514,,,9.0,1488942684.528166,,,,0.0,
1466,,,,,,1514,,,,1488942684.528177,,,,,
1467,,,,,,1514,,,,1488942684.528178,,,,,
1468,,,,,,1514,,,,1488942684.528179,,,,,
1469,,,,,,1514,,,,1488942684.52818,,,,,
1470,,,,,,1514,,,,1488942684.528181,,,,,
1471,,,,,,1514,,,,1488942684.528182,,,,,
1472,,,,,,1514,,,,1488942684.528184,,,,,
1473,,,,,,1514,,,,1488942684.528185,,,,,
1474,,,,,,1514,,,,1488942684.528186,,,,,
1475,,,,,,1514,,,,1488942684.528187,,,,,
1476,,,,,,1514,,,,1488942684.528188,,,,,
1477,,,,,,1514,,,,1488942684.528189,,,,,
1478,,,,,,1514,,,,1488942684.52819,,,,,
1479,,,,,,1514,,,,1488942684.528191,,,,,
1480,,,,,,1514,,,,1488942684.528192,,,,,
1481,,,,,,1514,,,,1488942684.528193,,,,,
1482,,,,,,1514,,,,1488942684.528194,,,,,
1483,,,,,,1514,,,,1488942684.528195,,,,,
1484,,,,,,1514,,,,1488942684.528196,,,,,
1485,,,,,,1514,,,,1488942684.528197,,,,,
1486,,,,,,1514,,,,1488942684.528198,,,,,
1487,,,,,,1514,,,,1488942684.528199,,,,,
1488,,,,,,1514,,,,1488942684.5282,,,,,
1489,,,,,,1514,,,,1488942684.528202,,,,,
1490,,,,,,1514,,,,1488942684.528202,,,,,
1491,,,,,,1514,,,,1488942684.528203,,,,,
1492,,,,,,1514,,,,1488942684.528204,,,,,
1493,,,,,,1514,,,,1488942684.528205,,,,,
1494,,,,,,1514,,,,1488942684.528206,,,,,
1495,,,,,,1514,,,,1488942684.528207,,,,,
1496,,,,,,1514,,,,1488942684.528208,,,,,
1497,,,,,,1514,,,,1488942684.528209,,,,,
1498,,,,,,1514,,,,1488942684.52821,,,,,
1499,,,,,,1514,,,,1488942684.528211,,,,,
1500,,,,,,1514,,,,1488942684.528212,,,,,
1501,,,,,,1514,,,,1488942684.528213,,,,,
1502,,,,,,282,,,,1488942684.528214,,,,,
1503,,61699.0,0.0,,17635.0,1514,,,10.0,1488942685.529363,,,,8.0,
