,ethDst,ethSrc,ipv4Dst,ipv4Flg,ipv4Frg,ipv4Ihl,ipv4Len,ipv4Pro,ipv4Src,ipv4TTL,ipv4Tos,len,time
1680,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942687.533056
1681,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942687.533091
1682,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942687.533094
1683,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942687.533095
1684,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942687.533097
1685,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942687.533148
1686,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942687.533151
1687,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942687.533153
1688,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942687.533155
1689,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942687.533161
1690,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942687.533188
1691,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942687.533191
1692,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942687.533192
1693,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942687.53327
1694,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942687.5333
1695,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942687.533313
1696,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942687.533325
1697,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942687.533336
1698,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942687.533355
1699,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942687.533368
1700,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942687.533379
1701,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942687.53339
1702,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942687.533403
1703,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942687.533414
1704,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942687.533425
1705,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942687.533435
1706,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942687.533448
1707,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942687.533459
1708,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942687.53347
1709,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942687.53348
1710,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942687.533491
1711,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942687.533502
1712,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942687.533513
1713,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942687.533524
1714,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942687.533535
1715,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942687.533547
1716,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942687.533563
1717,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942687.533573
1718,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942687.533584
1719,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942687.5336
1720,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942687.53361
1721,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942687.53362
1722,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942687.533631
1723,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942687.533642
1724,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942687.533653
1725,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942687.533664
1726,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942687.533674
1727,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942687.533685
1728,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6475,5,1500,1,192.168.238.50,64,0,1514,1488942687.533697
1729,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6660,5,1500,1,192.168.238.50,64,0,1514,1488942687.533707
1730,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,6845,5,268,1,192.168.238.50,64,0,282,1488942687.533718
1731,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942688.534413
1732,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942688.534427
1733,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942688.53443
1734,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942688.534433
1735,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942688.534435
1736,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942688.534437
1737,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942688.534499
1738,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942688.534504
1739,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942688.534506
1740,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942688.534515
1741,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942688.534539
1742,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942688.534541
1743,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942688.534543
1744,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942688.534544
1745,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942688.534594
1746,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942688.534597
1747,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942688.534602
1748,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3145,5,1500,1,192.168.238.229,64,0,1514,1488942688.53461
1749,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3330,5,1500,1,192.168.238.229,64,0,1514,1488942688.534639
1750,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3515,5,1500,1,192.168.238.229,64,0,1514,1488942688.534641
1751,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3700,5,1500,1,192.168.238.229,64,0,1514,1488942688.534649
1752,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3885,5,1500,1,192.168.238.229,64,0,1514,1488942688.534651
1753,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4070,5,1500,1,192.168.238.229,64,0,1514,1488942688.534691
1754,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4255,5,1500,1,192.168.238.229,64,0,1514,1488942688.534694
1755,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4440,5,1500,1,192.168.238.229,64,0,1514,1488942688.534696
1756,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942688.534698
1757,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942688.534744
1758,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942688.534747
1759,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942688.53475
1760,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942688.534752
1761,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942688.534754
1762,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942688.534791
1763,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942688.534793
1764,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942688.534796
1765,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942688.534798
1766,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942688.534844
1767,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942688.534849
1768,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942688.534851
1769,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942688.534916
1770,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942688.53493
1771,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942688.534932
1772,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942688.534934
1773,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942688.534936
1774,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942688.534937
1775,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942688.534938
1776,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942688.53494
1777,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942688.534941
1778,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942688.534942
1779,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942688.534944
1780,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942688.534946
1781,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942688.534947
1782,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942688.534948
1783,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942688.53495
1784,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942688.534952
1785,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942688.534953
1786,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942688.534955
1787,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942688.534956
1788,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942688.534958
1789,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942688.53496
1790,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942688.534961
1791,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942688.534969
1792,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942688.534971
1793,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942688.534973
1794,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942688.534974
1795,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942688.534976
1796,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942688.534977
1797,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942688.534978
1798,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942688.53498
1799,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942688.534981
1800,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942688.534983
1801,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942688.534984
1802,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942688.534986
1803,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942688.534987
1804,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6475,5,1500,1,192.168.238.50,64,0,1514,1488942688.534988
1805,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6660,5,1500,1,192.168.238.50,64,0,1514,1488942688.53499
1806,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,6845,5,268,1,192.168.238.50,64,0,282,1488942688.534991
1807,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942689.536057
1808,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942689.536068
1809,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942689.53607
1810,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942689.536106
1811,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942689.536108
1812,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942689.53611
1813,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942689.536113
1814,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942689.536114
1815,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942689.536121
1816,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942689.536123
1817,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942689.536125
1818,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942689.536173
1819,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942689.536176
1820,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942689.536178
1821,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942689.53622
1822,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942689.536222
1823,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942689.536223
1824,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3145,5,1500,1,192.168.238.229,64,0,1514,1488942689.536225
1825,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3330,5,1500,1,192.168.238.229,64,0,1514,1488942689.53627
1826,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3515,5,1500,1,192.168.238.229,64,0,1514,1488942689.536273
1827,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3700,5,1500,1,192.168.238.229,64,0,1514,1488942689.536275
1828,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3885,5,1500,1,192.168.238.229,64,0,1514,1488942689.536277
1829,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4070,5,1500,1,192.168.238.229,64,0,1514,1488942689.536324
1830,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4255,5,1500,1,192.168.238.229,64,0,1514,1488942689.536327
1831,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4440,5,1500,1,192.168.238.229,64,0,1514,1488942689.536328
1832,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942689.536331
1833,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942689.536332
1834,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942689.536371
1835,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942689.536373
1836,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942689.536375
1837,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942689.536377
1838,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942689.536431
1839,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942689.536434
1840,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942689.536436
1841,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942689.536438
1842,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942689.536469
1843,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942689.536471
1844,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942689.536473
1845,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942689.536548
1846,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942689.536556
1847,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942689.536558
1848,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942689.536559
1849,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942689.53656
1850,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942689.536561
1851,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942689.536562
1852,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942689.536564
1853,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942689.536565
1854,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942689.536566
1855,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942689.536567
1856,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942689.536568
1857,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942689.536569
1858,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942689.53657
1859,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942689.536571
1860,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942689.536572
1861,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942689.536574
1862,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942689.536575
